layer,model,boroct2020,n_images,mean_score,comparisons,median_income
census_tract,gemma-4-12b,2014100,68,0.4277,89,38816.0
census_tract,gemma-4-12b,2014300,39,-0.3333,47,12367.0
census_tract,gemma-4-12b,2014400,140,-0.3845,193,30288.0
census_tract,gemma-4-12b,2014500,51,0.1895,71,28104.0
census_tract,gemma-4-12b,2014701,26,-0.1474,32,35277.0
census_tract,gemma-4-12b,2014702,32,0.349,45,23825.0
census_tract,gemma-4-12b,2014900,39,0.2991,49,35982.0
census_tract,gemma-4-12b,2015100,81,0.1728,113,31298.0
census_tract,gemma-4-12b,2015200,138,-0.2705,172,81875.0
census_tract,gemma-4-12b,2015300,76,0.261,103,33028.0
census_tract,gemma-4-12b,2015500,32,0.1823,44,43913.0
census_tract,gemma-4-12b,2015700,89,0.0178,113,46504.0
census_tract,gemma-4-12b,2015800,54,-0.213,63,87656.0
census_tract,gemma-4-12b,2015900,32,0.4792,40,25686.0
census_tract,gemma-4-12b,2016000,198,-0.3552,262,90221.0
census_tract,gemma-4-12b,2016100,94,0.0479,122,23210.0
census_tract,gemma-4-12b,2016200,43,0.155,66,121645.0
census_tract,gemma-4-12b,2016300,57,0.4064,74,
census_tract,gemma-4-12b,2016400,64,-0.0104,89,69057.0
census_tract,gemma-4-12b,2016500,134,-0.4341,177,52446.0
census_tract,gemma-4-12b,2016600,115,-0.3543,152,109519.0
census_tract,gemma-4-12b,2016700,73,0.0,108,45363.0
census_tract,gemma-4-12b,2016900,35,-0.019,45,42168.0
census_tract,gemma-4-12b,2017100,25,0.1467,34,
census_tract,gemma-4-12b,2017300,51,0.281,79,33269.0
census_tract,gemma-4-12b,2017500,54,0.3302,79,18474.0
census_tract,gemma-4-12b,2017701,36,0.4037,48,62126.0
census_tract,gemma-4-12b,2017702,42,0.3492,57,40125.0
census_tract,gemma-4-12b,2017901,31,0.1613,40,47778.0
census_tract,gemma-4-12b,2017902,22,0.3409,32,42870.0
census_tract,gemma-4-12b,2018101,22,0.1439,32,55664.0
census_tract,gemma-4-12b,2018102,37,0.4595,49,31618.0
census_tract,gemma-4-12b,2018301,20,-0.05,26,46389.0
census_tract,gemma-4-12b,2018302,46,0.2333,75,68627.0
census_tract,gemma-4-12b,2018400,146,-0.161,186,92273.0
census_tract,gemma-4-12b,2018501,55,0.137,82,49444.0
census_tract,gemma-4-12b,2018502,76,0.2303,102,28963.0
census_tract,gemma-4-12b,2018900,184,-0.1938,242,54056.0
census_tract,gemma-4-12b,2019300,113,-0.5634,164,46794.0
census_tract,gemma-4-12b,2019400,384,-0.6565,491,100950.0
census_tract,gemma-4-12b,2019500,92,0.363,121,45661.0
census_tract,gemma-4-12b,2019700,73,0.1884,108,25439.0
census_tract,gemma-4-12b,2019900,66,0.2008,95,34311.0
census_tract,gemma-4-12b,2020000,105,-0.0921,137,46622.0
census_tract,gemma-4-12b,2020100,210,-0.5817,283,32692.0
census_tract,gemma-4-12b,2020200,45,0.1741,61,53491.0
census_tract,gemma-4-12b,2020400,43,0.0814,54,55947.0
census_tract,gemma-4-12b,2020501,179,-0.5037,260,27349.0
census_tract,gemma-4-12b,2020502,9,0.1111,10,39688.0
census_tract,gemma-4-12b,2020601,48,0.1562,64,86701.0
census_tract,gemma-4-12b,2020900,59,0.2599,83,38333.0
census_tract,gemma-4-12b,2021001,44,0.2689,54,52629.0
census_tract,gemma-4-12b,2021002,52,0.109,68,73188.0
census_tract,gemma-4-12b,2021100,57,0.3216,82,52128.0
census_tract,gemma-4-12b,2021200,30,0.2667,37,68926.0
census_tract,gemma-4-12b,2021301,78,-0.2863,101,37171.0
census_tract,gemma-4-12b,2021302,57,0.1623,89,37049.0
census_tract,gemma-4-12b,2021501,23,0.0652,32,37171.0
census_tract,gemma-4-12b,2021502,46,-0.0362,57,20415.0
census_tract,gemma-4-12b,2021601,79,-0.3397,103,33990.0
census_tract,gemma-4-12b,2021602,72,-0.044,88,58569.0
census_tract,gemma-4-12b,2021700,73,-0.0411,99,36195.0
census_tract,gemma-4-12b,2021800,177,-0.427,245,60108.0
census_tract,gemma-4-12b,2021900,49,0.1891,71,48444.0
census_tract,gemma-4-12b,2022000,67,-0.4453,87,23910.0
census_tract,gemma-4-12b,2022101,28,0.4583,38,52176.0
census_tract,gemma-4-12b,2022102,33,0.2828,52,33614.0
census_tract,gemma-4-12b,2022200,74,0.232,97,48110.0
census_tract,gemma-4-12b,2022300,42,0.0714,55,45257.0
census_tract,gemma-4-12b,2022401,45,0.2556,64,53398.0
census_tract,gemma-4-12b,2022403,49,0.1701,65,72143.0
census_tract,gemma-4-12b,2022404,34,0.3088,45,61760.0
census_tract,gemma-4-12b,2022500,79,0.0316,108,50243.0
census_tract,gemma-4-12b,2022701,66,-0.2525,81,37828.0
census_tract,gemma-4-12b,2022702,49,-0.1701,60,34145.0
census_tract,gemma-4-12b,2022703,33,-0.0606,43,60694.0
census_tract,gemma-4-12b,2022800,46,0.2355,57,83859.0
census_tract,gemma-4-12b,2022901,90,-0.0315,114,52222.0
census_tract,gemma-4-12b,2022902,53,-0.1736,74,47833.0
census_tract,gemma-4-12b,2023000,67,-0.1244,87,53826.0
census_tract,gemma-4-12b,2023100,61,-0.1858,86,
census_tract,gemma-4-12b,2023200,44,0.3485,62,50893.0
census_tract,gemma-4-12b,2023301,43,0.1202,53,37936.0
census_tract,gemma-4-12b,2023302,30,0.1833,39,69030.0
census_tract,gemma-4-12b,2023501,35,0.1,44,19940.0
census_tract,gemma-4-12b,2023502,55,0.1521,73,41780.0
census_tract,gemma-4-12b,2023600,43,0.1977,60,52368.0
census_tract,gemma-4-12b,2023702,31,0.3387,38,34922.0
census_tract,gemma-4-12b,2023703,60,0.3722,77,32892.0
census_tract,gemma-4-12b,2023704,23,-0.1304,28,32228.0
census_tract,gemma-4-12b,2023800,84,-0.1548,110,64408.0
census_tract,gemma-4-12b,2023900,74,0.2207,103,37543.0
census_tract,gemma-4-12b,2024000,120,-0.0819,171,68832.0
census_tract,gemma-4-12b,2024100,48,0.5833,70,22361.0
census_tract,gemma-4-12b,2024300,25,0.48,29,30446.0
census_tract,gemma-4-12b,2024400,76,0.0219,98,82083.0
census_tract,gemma-4-12b,2024501,37,0.2297,52,45900.0
census_tract,gemma-4-12b,2024502,26,0.0577,33,60221.0
census_tract,gemma-4-12b,2024600,50,0.1267,63,97115.0
census_tract,gemma-4-12b,2024700,60,-0.3833,81,48906.0
census_tract,gemma-4-12b,2024800,127,0.2612,173,61210.0
census_tract,gemma-4-12b,2024900,26,-0.3462,30,
census_tract,gemma-4-12b,2025000,53,0.3836,62,109896.0
census_tract,gemma-4-12b,2025100,59,0.1328,81,36845.0
census_tract,gemma-4-12b,2025200,54,0.1173,70,83688.0
census_tract,gemma-4-12b,2025300,39,0.6624,53,42976.0
census_tract,gemma-4-12b,2025400,60,0.1278,76,90108.0
census_tract,gemma-4-12b,2025500,44,0.25,61,49159.0
census_tract,gemma-4-12b,2025600,56,0.2107,70,60815.0
census_tract,gemma-4-12b,2025700,77,-0.5866,106,38667.0
census_tract,gemma-4-12b,2026100,31,-0.0645,41,59242.0
census_tract,gemma-4-12b,2026300,43,0.4264,49,42100.0
census_tract,gemma-4-12b,2026400,141,0.0652,181,65337.0
census_tract,gemma-4-12b,2026500,60,0.3939,79,71688.0
census_tract,gemma-4-12b,2026601,75,0.0689,95,51042.0
census_tract,gemma-4-12b,2026602,93,0.4409,124,53969.0
census_tract,gemma-4-12b,2026701,29,0.3333,35,52286.0
census_tract,gemma-4-12b,2026702,69,0.2585,90,75924.0
census_tract,gemma-4-12b,2026900,222,-0.3416,292,27569.0
census_tract,gemma-4-12b,2027300,76,-0.0482,103,51730.0
census_tract,gemma-4-12b,2027401,361,-0.3414,478,105346.0
census_tract,gemma-4-12b,2027402,89,0.1854,133,108235.0
census_tract,gemma-4-12b,2027600,452,-0.6017,622,
census_tract,gemma-4-12b,2027700,120,-0.1639,163,48750.0
census_tract,gemma-4-12b,2027900,137,0.0462,178,72721.0
census_tract,gemma-4-12b,2028100,61,0.1913,72,65982.0
census_tract,gemma-4-12b,2028300,120,-0.0938,152,13796.0
census_tract,gemma-4-12b,2028400,398,-0.3926,545,
census_tract,gemma-4-12b,2028500,72,0.1019,98,70659.0
census_tract,gemma-4-12b,2028600,46,0.1413,60,72692.0
census_tract,gemma-4-12b,2028700,37,0.2027,51,62500.0
census_tract,gemma-4-12b,2028800,74,0.0541,116,97969.0
census_tract,gemma-4-12b,2028900,85,-0.0451,104,61797.0
census_tract,gemma-4-12b,2029301,52,-0.1939,73,145951.0
census_tract,gemma-4-12b,2029302,196,0.0692,270,133102.0
census_tract,gemma-4-12b,2029500,68,0.2071,86,98125.0
census_tract,gemma-4-12b,2029600,275,-0.0255,353,57474.0
census_tract,gemma-4-12b,2029700,119,0.1485,153,100548.0
census_tract,gemma-4-12b,2030000,123,0.1883,162,78155.0
census_tract,gemma-4-12b,2030100,36,0.3009,45,80357.0
census_tract,gemma-4-12b,2030201,87,-0.3659,122,69500.0
census_tract,gemma-4-12b,2030202,49,-0.0238,66,74044.0
census_tract,gemma-4-12b,2030701,70,0.206,99,109890.0
census_tract,gemma-4-12b,2030900,134,-0.0719,184,117333.0
census_tract,gemma-4-12b,2031000,183,0.0013,248,148168.0
census_tract,gemma-4-12b,2031200,75,0.1689,104,108056.0
census_tract,gemma-4-12b,2031400,67,0.2562,91,111800.0
census_tract,gemma-4-12b,2031600,46,0.1623,70,79263.0
census_tract,gemma-4-12b,2031800,56,0.1696,74,96000.0
census_tract,gemma-4-12b,2031900,11,0.7273,11,
census_tract,gemma-4-12b,2032300,126,0.0392,159,95556.0
census_tract,gemma-4-12b,2032400,51,0.0163,67,31489.0
census_tract,gemma-4-12b,2032600,140,0.15,186,89323.0
census_tract,gemma-4-12b,2032800,78,0.1806,104,49720.0
census_tract,gemma-4-12b,2033000,63,0.0635,82,40133.0
census_tract,gemma-4-12b,2033201,40,0.0083,56,35360.0
census_tract,gemma-4-12b,2033202,36,0.1944,52,50245.0
census_tract,gemma-4-12b,2033400,631,-0.6397,828,
census_tract,gemma-4-12b,2033500,235,0.033,305,109867.0
census_tract,gemma-4-12b,2033601,34,0.0882,44,20765.0
census_tract,gemma-4-12b,2033602,26,0.1282,36,70475.0
census_tract,gemma-4-12b,2033700,121,0.0661,161,125273.0
census_tract,gemma-4-12b,2033801,45,0.1278,60,72725.0
census_tract,gemma-4-12b,2033802,19,0.0789,23,62153.0
census_tract,gemma-4-12b,2034000,62,0.0215,85,63500.0
census_tract,gemma-4-12b,2034200,62,-0.0349,80,73298.0
census_tract,gemma-4-12b,2034300,44,0.2348,57,76940.0
census_tract,gemma-4-12b,2034400,73,-0.0023,96,79167.0
census_tract,gemma-4-12b,2034500,103,0.2225,133,100539.0
census_tract,gemma-4-12b,2034800,158,-0.0458,212,55700.0
census_tract,gemma-4-12b,2035000,66,-0.1944,88,72778.0
census_tract,gemma-4-12b,2035100,171,0.0175,236,94948.0
census_tract,gemma-4-12b,2035600,154,-0.395,202,85962.0
census_tract,gemma-4-12b,2035800,232,-0.0765,302,87553.0
census_tract,gemma-4-12b,2035900,81,-0.3107,115,34472.0
census_tract,gemma-4-12b,2036000,99,0.1397,136,85708.0
census_tract,gemma-4-12b,2036100,53,0.1777,71,29250.0
census_tract,gemma-4-12b,2036300,88,0.303,113,27273.0
census_tract,gemma-4-12b,2036400,82,-0.165,111,64850.0
census_tract,gemma-4-12b,2036501,36,0.1019,55,47739.0
census_tract,gemma-4-12b,2036502,48,-0.2188,62,27110.0
census_tract,gemma-4-12b,2036700,46,0.1123,56,27465.0
census_tract,gemma-4-12b,2036800,65,-0.1538,88,65781.0
census_tract,gemma-4-12b,2036901,63,-0.455,79,16232.0
census_tract,gemma-4-12b,2036902,17,-0.2353,20,36484.0
census_tract,gemma-4-12b,2037000,51,0.0196,58,108523.0
census_tract,gemma-4-12b,2037100,51,0.1324,68,39932.0
census_tract,gemma-4-12b,2037200,72,-0.0926,93,75224.0
census_tract,gemma-4-12b,2037300,57,0.1228,84,50000.0
census_tract,gemma-4-12b,2037400,43,0.0698,64,35785.0
census_tract,gemma-4-12b,2037504,73,0.2283,90,40219.0
census_tract,gemma-4-12b,2037600,38,0.1316,49,60288.0
census_tract,gemma-4-12b,2037800,46,0.0217,61,65964.0
census_tract,gemma-4-12b,2037900,58,0.1897,72,50250.0
census_tract,gemma-4-12b,2038000,70,0.0381,98,48073.0
census_tract,gemma-4-12b,2038100,59,0.2345,74,42015.0
census_tract,gemma-4-12b,2038200,51,0.0451,74,83125.0
census_tract,gemma-4-12b,2038301,35,0.4476,44,44040.0
census_tract,gemma-4-12b,2038303,21,0.4286,28,45258.0
census_tract,gemma-4-12b,2038304,25,0.2333,34,26842.0
census_tract,gemma-4-12b,2038500,67,0.2463,87,13554.0
census_tract,gemma-4-12b,2038600,154,-0.0563,210,68481.0
census_tract,gemma-4-12b,2038700,63,0.3492,88,44982.0
census_tract,gemma-4-12b,2038800,36,-0.0278,57,61000.0
census_tract,gemma-4-12b,2038900,50,0.32,54,46471.0
census_tract,gemma-4-12b,2039000,56,0.0655,76,56563.0
census_tract,gemma-4-12b,2039100,73,0.5171,111,34663.0
census_tract,gemma-4-12b,2039200,36,0.1204,49,67917.0
census_tract,gemma-4-12b,2039300,43,0.0504,60,27776.0
census_tract,gemma-4-12b,2039400,38,0.1842,45,60373.0
census_tract,gemma-4-12b,2039500,163,-0.1857,212,21674.0
census_tract,gemma-4-12b,2039600,73,0.1119,94,48798.0
census_tract,gemma-4-12b,2039700,107,-0.0576,143,31964.0
census_tract,gemma-4-12b,2039800,51,-0.0196,67,28491.0
census_tract,gemma-4-12b,2039901,103,0.0817,138,43503.0
census_tract,gemma-4-12b,2039902,50,0.21,63,43491.0
census_tract,gemma-4-12b,2040100,61,0.0792,79,28649.0
census_tract,gemma-4-12b,2040302,31,0.2817,48,37756.0
census_tract,gemma-4-12b,2040303,38,0.0263,48,42750.0
census_tract,gemma-4-12b,2040304,31,0.4785,43,36913.0
census_tract,gemma-4-12b,2040400,63,-0.1032,83,65451.0
census_tract,gemma-4-12b,2040501,15,0.4,21,42386.0
census_tract,gemma-4-12b,2040502,40,0.0625,53,38884.0
census_tract,gemma-4-12b,2040600,58,0.0589,82,48857.0
census_tract,gemma-4-12b,2040701,24,-0.0417,29,46188.0
census_tract,gemma-4-12b,2040702,75,0.3022,103,33946.0
census_tract,gemma-4-12b,2040800,36,0.2917,54,41555.0
census_tract,gemma-4-12b,2040900,136,0.2414,177,67793.0
census_tract,gemma-4-12b,2041100,69,0.1836,87,54219.0
census_tract,gemma-4-12b,2041300,75,0.0933,106,60254.0
census_tract,gemma-4-12b,2041400,152,-0.1732,196,125302.0
census_tract,gemma-4-12b,2041500,60,0.3944,82,50579.0
census_tract,gemma-4-12b,2041800,116,-0.467,153,62567.0
census_tract,gemma-4-12b,2041900,124,0.457,166,57079.0
census_tract,gemma-4-12b,2042000,47,0.1277,71,31776.0
census_tract,gemma-4-12b,2042100,98,0.0935,119,52824.0
census_tract,gemma-4-12b,2042200,47,0.0035,64,75201.0
census_tract,gemma-4-12b,2042300,39,0.2564,54,71422.0
census_tract,gemma-4-12b,2042400,53,-0.066,69,106468.0
census_tract,gemma-4-12b,2042500,106,0.3318,133,48280.0
census_tract,gemma-4-12b,2042600,166,-0.0653,224,99764.0
census_tract,gemma-4-12b,2042800,49,0.2211,61,168646.0
census_tract,gemma-4-12b,2042901,52,0.0929,73,46779.0
census_tract,gemma-4-12b,2042902,30,0.3167,37,44663.0
census_tract,gemma-4-12b,2043000,70,0.281,94,85074.0
census_tract,gemma-4-12b,2043101,38,-0.1053,56,40089.0
census_tract,gemma-4-12b,2043102,46,0.1594,58,50926.0
census_tract,gemma-4-12b,2043400,107,0.1854,142,76036.0
census_tract,gemma-4-12b,2043501,232,-0.7374,313,
census_tract,gemma-4-12b,2043502,78,-0.4564,115,
census_tract,gemma-4-12b,2043503,787,-0.5162,1037,
census_tract,gemma-4-12b,2043600,53,0.044,73,84735.0
census_tract,gemma-4-12b,2044200,79,-0.0612,106,56434.0
census_tract,gemma-4-12b,2044400,125,0.1543,176,89615.0
census_tract,gemma-4-12b,2044800,52,-0.0256,76,104094.0
census_tract,gemma-4-12b,2044901,57,0.1988,78,91419.0
census_tract,gemma-4-12b,2044902,41,-0.0935,53,99297.0
census_tract,gemma-4-12b,2045101,66,-0.0657,87,77246.0
census_tract,gemma-4-12b,2045102,86,-0.1783,116,99395.0
census_tract,gemma-4-12b,2045600,316,-0.4177,417,79386.0
census_tract,gemma-4-12b,2045800,52,-0.1474,69,30453.0
census_tract,gemma-4-12b,2046000,67,-0.107,90,44355.0
census_tract,gemma-4-12b,2046203,266,-0.5749,358,40755.0
census_tract,gemma-4-12b,2046204,34,-0.0098,54,63652.0
census_tract,gemma-4-12b,2046205,380,-0.4989,495,75679.0
census_tract,gemma-4-12b,2046206,5,0.0,6,67234.0
census_tract,gemma-4-12b,2046207,71,-0.4507,105,59838.0
census_tract,gemma-4-12b,2046208,192,-0.2474,233,87061.0
census_tract,gemma-4-12b,2046209,144,-0.6244,203,30185.0
census_tract,gemma-4-12b,2048401,185,-0.1437,248,88862.0
census_tract,gemma-4-12b,2048402,17,-0.1176,21,
census_tract,gemma-4-12b,2050400,589,-0.5463,795,
census_tract,gemma-4-12b,2051601,273,0.0763,387,103125.0
census_tract,gemma-4-12b,3000100,82,0.0528,102,178162.0
census_tract,gemma-4-12b,3000200,96,-0.217,126,79375.0
census_tract,gemma-4-12b,3000301,43,0.0891,55,185128.0
census_tract,gemma-4-12b,3000501,17,0.4314,25,141364.0
census_tract,gemma-4-12b,3000502,18,0.4444,20,168013.0
census_tract,gemma-4-12b,3000700,59,0.178,74,201827.0
census_tract,gemma-4-12b,3000900,31,0.7419,43,205500.0
census_tract,gemma-4-12b,3001100,34,0.5245,47,203958.0
census_tract,gemma-4-12b,3001300,94,0.1826,125,139866.0
census_tract,gemma-4-12b,3001501,56,0.3452,70,142560.0
census_tract,gemma-4-12b,3001502,39,0.1026,47,138179.0
census_tract,gemma-4-12b,3001801,156,-0.5515,216,
census_tract,gemma-4-12b,3001802,72,-0.0359,101,
census_tract,gemma-4-12b,3001803,59,-0.5395,79,
census_tract,gemma-4-12b,3001804,10,-0.7,11,
census_tract,gemma-4-12b,3002000,72,-0.5556,91,81458.0
census_tract,gemma-4-12b,3002100,128,0.3633,173,
census_tract,gemma-4-12b,3002200,93,-0.4857,125,41852.0
census_tract,gemma-4-12b,3002300,73,0.1872,107,34977.0
census_tract,gemma-4-12b,3002901,28,0.1667,37,22855.0
census_tract,gemma-4-12b,3003000,52,0.3365,69,130473.0
census_tract,gemma-4-12b,3003101,24,0.0417,29,158500.0
census_tract,gemma-4-12b,3003102,11,0.6061,15,
census_tract,gemma-4-12b,3003300,39,0.4188,47,136217.0
census_tract,gemma-4-12b,3003400,100,0.005,138,113143.0
census_tract,gemma-4-12b,3003500,52,0.4776,78,123417.0
census_tract,gemma-4-12b,3003600,32,0.7656,37,91583.0
census_tract,gemma-4-12b,3003700,49,0.5476,69,181404.0
census_tract,gemma-4-12b,3003800,31,0.2742,43,135313.0
census_tract,gemma-4-12b,3003900,35,0.6024,50,187273.0
census_tract,gemma-4-12b,3004100,27,0.7963,33,229002.0
census_tract,gemma-4-12b,3004300,39,0.453,53,161875.0
census_tract,gemma-4-12b,3004400,83,0.3635,120,142143.0
census_tract,gemma-4-12b,3004500,35,0.8048,53,189833.0
census_tract,gemma-4-12b,3004600,72,0.2486,94,134773.0
census_tract,gemma-4-12b,3004700,78,-0.3397,108,145341.0
census_tract,gemma-4-12b,3004900,28,0.75,35,166667.0
census_tract,gemma-4-12b,3005000,51,0.2157,60,134013.0
census_tract,gemma-4-12b,3005100,53,-0.1921,73,178913.0
census_tract,gemma-4-12b,3005201,30,0.0167,39,40789.0
census_tract,gemma-4-12b,3005202,38,0.0702,50,107143.0
census_tract,gemma-4-12b,3005301,64,-0.1241,89,126071.0
census_tract,gemma-4-12b,3005302,114,-0.5073,144,139609.0
census_tract,gemma-4-12b,3005303,28,-1.4464,36,203750.0
census_tract,gemma-4-12b,3005400,39,0.0769,47,85342.0
census_tract,gemma-4-12b,3005601,35,0.5619,45,104598.0
census_tract,gemma-4-12b,3005602,34,0.451,43,96397.0
census_tract,gemma-4-12b,3005800,44,0.3182,52,77648.0
census_tract,gemma-4-12b,3005900,124,-0.2325,167,110288.0
census_tract,gemma-4-12b,3006000,49,0.1054,65,88542.0
census_tract,gemma-4-12b,3006200,29,0.6379,39,83500.0
census_tract,gemma-4-12b,3006300,28,-0.0357,36,188519.0
census_tract,gemma-4-12b,3006400,33,0.3061,46,98846.0
census_tract,gemma-4-12b,3006500,50,0.3967,66,202355.0
census_tract,gemma-4-12b,3006600,33,0.4192,54,98158.0
census_tract,gemma-4-12b,3006700,27,0.6173,38,214931.0
census_tract,gemma-4-12b,3006800,27,0.4506,34,80938.0
census_tract,gemma-4-12b,3006901,12,0.1667,13,149936.0
census_tract,gemma-4-12b,3006902,17,0.4118,22,226136.0
census_tract,gemma-4-12b,3007000,38,-0.2018,49,87198.0
census_tract,gemma-4-12b,3007100,32,0.6667,52,53786.0
census_tract,gemma-4-12b,3007200,33,-0.2576,49,64000.0
census_tract,gemma-4-12b,3007400,30,0.3333,37,73454.0
census_tract,gemma-4-12b,3007500,56,0.3973,73,169375.0
census_tract,gemma-4-12b,3007600,23,0.4203,40,73681.0
census_tract,gemma-4-12b,3007700,94,0.094,127,212827.0
census_tract,gemma-4-12b,3007800,23,0.471,28,79981.0
census_tract,gemma-4-12b,3008000,22,0.8788,25,71250.0
census_tract,gemma-4-12b,3008200,33,0.399,44,53500.0
census_tract,gemma-4-12b,3008400,58,0.1379,68,116100.0
census_tract,gemma-4-12b,3008500,35,-0.1048,49,27854.0
census_tract,gemma-4-12b,3008600,9,0.6667,9,
census_tract,gemma-4-12b,3008800,12,0.0833,16,95707.0
census_tract,gemma-4-12b,3009001,9,0.0,11,45945.0
census_tract,gemma-4-12b,3009002,6,0.0833,7,62225.0
census_tract,gemma-4-12b,3009201,15,0.5333,21,83824.0
census_tract,gemma-4-12b,3009202,9,0.3333,10,53641.0
census_tract,gemma-4-12b,3009401,11,0.2424,14,49620.0
census_tract,gemma-4-12b,3009402,13,0.1538,17,85929.0
census_tract,gemma-4-12b,3009600,24,0.3472,34,83664.0
census_tract,gemma-4-12b,3009800,25,1.0,28,60679.0
census_tract,gemma-4-12b,3010000,37,0.7523,50,57881.0
census_tract,gemma-4-12b,3010100,51,-0.0,77,136705.0
census_tract,gemma-4-12b,3010200,23,0.8261,28,65668.0
census_tract,gemma-4-12b,3010401,7,-0.2857,7,56875.0
census_tract,gemma-4-12b,3010402,15,0.2,22,40255.0
census_tract,gemma-4-12b,3010601,20,0.625,25,45106.0
census_tract,gemma-4-12b,3010602,13,0.2692,21,65372.0
census_tract,gemma-4-12b,3010801,10,0.2,13,66143.0
census_tract,gemma-4-12b,3010802,6,0.6667,6,69479.0
census_tract,gemma-4-12b,3011000,27,0.0617,31,86932.0
census_tract,gemma-4-12b,3011200,31,0.3473,45,60348.0
census_tract,gemma-4-12b,3011400,31,0.3763,42,74063.0
census_tract,gemma-4-12b,3011600,42,0.3651,59,65551.0
census_tract,gemma-4-12b,3011700,53,-0.0126,70,153348.0
census_tract,gemma-4-12b,3011800,29,0.3103,38,62273.0
census_tract,gemma-4-12b,3011901,73,0.1918,111,165179.0
census_tract,gemma-4-12b,3011902,26,-0.4615,34,
census_tract,gemma-4-12b,3012000,61,-0.1995,85,72987.0
census_tract,gemma-4-12b,3012100,39,0.7051,51,130357.0
census_tract,gemma-4-12b,3012200,40,-0.1167,52,54071.0
census_tract,gemma-4-12b,3012600,93,-0.1613,119,81477.0
census_tract,gemma-4-12b,3012700,35,0.4,47,63750.0
census_tract,gemma-4-12b,3012801,22,0.1667,25,74306.0
census_tract,gemma-4-12b,3012901,34,0.4853,51,
census_tract,gemma-4-12b,3012902,32,0.6354,43,183510.0
census_tract,gemma-4-12b,3013000,30,0.5056,37,78942.0
census_tract,gemma-4-12b,3013100,21,0.8095,25,107083.0
census_tract,gemma-4-12b,3013200,20,0.65,23,81429.0
census_tract,gemma-4-12b,3013300,38,0.7061,47,201298.0
census_tract,gemma-4-12b,3013400,87,-0.1149,119,99886.0
census_tract,gemma-4-12b,3013500,19,0.5789,23,221920.0
census_tract,gemma-4-12b,3013600,57,0.0936,80,88182.0
